,Unnamed: 0,name,type,kind,development_stage,vitality,attack,harmful,universe
425,425,Spiritual Light Art - Hijiri,Trap Card,normal,,,,False,yugioh
545,545,Spiritual Water Art - Aoi,Trap Card,normal,,,,False,yugioh
4089,4089,Spiritual Whisper,Effect Monster,winged beast,0.3333333333333333,0.4,0.04,True,yugioh
6267,6267,Spiritual Wind Art - Miyabi,Trap Card,normal,,,,False,yugioh
1301,1301,Spiritualism,Spell Card,normal,,,,False,yugioh
3224,3224,Splash Capture,Trap Card,normal,,,,False,yugioh
368,368,Splendid Rose,Synchro Monster,plant,0.5,0.44,0.44,True,yugioh
477,477,Splendid Venus,Effect Monster,fairy,0.6666666666666666,0.56,0.56,True,yugioh
967,967,Spore,Tuner Monster,plant,0.0833333333333333,0.16,0.08,True,yugioh
6424,6424,Spring of Rebirth,Spell Card,continuous,,,,False,yugioh
7804,7804,Sprite,Neutral Good,fey,0.03125,0.3014792899408284,0.3833333333333333,True,dd5
3044,3044,Sprite's Blessing,Spell Card,ritual,,,,False,yugioh
7805,7805,Spy,Any Alignment,humanoid (any race),0.0625,0.2599704142011834,0.49,True,dd5
1728,1728,Spy-C-Spy,Effect Monster,warrior,0.25,0.26,0.24,True,yugioh
6284,6284,Spyder Spider,Effect Monster,insect,0.3333333333333333,0.3,0.3,True,yugioh
1735,1735,St. Joan,Fusion Monster,fairy,0.5833333333333334,0.56,0.56,True,yugioh
7308,7308,Stalf,None,nord,0.998768472906404,0.0724287783679381,0.1148784101804236,True,skyrim
7523,7523,Stalleo,EncClassBanditWizard,nord,0.001231527093596,0.0169000482858522,0.1148784101804236,True,skyrim
5272,5272,Stand-Off,Spell Card,normal,,,,False,yugioh
7013,7013,Stands-In-Shallows,None,argonian,0.0049261083743842,0.0386286817962337,0.0766146605072779,False,skyrim
5397,5397,Star Blast,Spell Card,normal,,,,False,yugioh
666,666,Star Boy,Effect Monster,aqua,0.1666666666666666,0.11,0.11,True,yugioh
5133,5133,Star Changer,Spell Card,quick-play,,,,False,yugioh
2029,2029,Star Drawing,Effect Monster,spellcaster,0.3333333333333333,0.32,0.32,True,yugioh
3400,3400,Star Eater,Synchro Monster,dragon,0.9166666666666666,0.64,0.64,True,yugioh
3570,3570,"Star Light, Star Bright",Spell Card,normal,,,,False,yugioh
3621,3621,Star Seraph Sage,Effect Monster,fairy,0.3333333333333333,0.32,0.32,True,yugioh
5224,5224,Star Seraph Scale,Effect Monster,fairy,0.3333333333333333,0.3,0.3,True,yugioh
3111,3111,Star Seraph Scepter,Effect Monster,fairy,0.3333333333333333,0.36,0.36,True,yugioh
719,719,Star Seraph Scout,Effect Monster,fairy,0.3333333333333333,0.36,0.24,True,yugioh
5676,5676,Star Seraph Sword,Effect Monster,fairy,0.3333333333333333,0.28,0.28,True,yugioh
5661,5661,Star Siphon,Trap Card,normal,,,,False,yugioh
5234,5234,Stardust Charge Warrior,Synchro Monster,warrior,0.5,0.4,0.4,True,yugioh
6533,6533,Stardust Dragon,Synchro Monster,dragon,0.6666666666666666,0.5,0.5,True,yugioh
2225,2225,Stardust Flash,Trap Card,normal,,,,False,yugioh
1688,1688,Stardust Re-Spark,Trap Card,normal,,,,False,yugioh
2157,2157,Stardust Sifr Divine Dragon,Synchro Monster,dragon,1.0,0.8,0.8,True,yugioh
6021,6021,Stardust Warrior,Synchro Monster,warrior,0.8333333333333334,0.6,0.6,True,yugioh
5509,5509,Stardust Xiaolong,Effect Monster,dragon,0.0833333333333333,0.02,0.02,True,yugioh
3653,3653,Starfish,Effect Monster,aqua,0.25,0.06,0.06,True,yugioh
6423,6423,Stargazer Magician,Pendulum Effect Monster,spellcaster,0.4166666666666667,0.48,0.24,True,yugioh
3285,3285,Starliege Lord Galaxion,XYZ Monster,warrior,0.3333333333333333,0.42,0.4,True,yugioh
4976,4976,Starliege Paladynamo,XYZ Monster,warrior,0.3333333333333333,0.4,0.4,True,yugioh
84,84,Starlight Junktion,Spell Card,field,,,,False,yugioh
4729,4729,Starlight Road,Trap Card,normal,,,,False,yugioh
1268,1268,Starship Spy Plane,Effect Monster,machine,0.3333333333333333,0.22,0.22,True,yugioh
3365,3365,Starving Venom Fusion Dragon,Fusion Monster,dragon,0.6666666666666666,0.56,0.56,True,yugioh
1947,1947,Statue of Anguish Pattern,Trap Card,continuous,,,,False,yugioh
5299,5299,Statue of the Wicked,Trap Card,normal,,,,False,yugioh
295,295,Stealth Bird,Effect Monster,winged beast,0.25,0.34,0.14,True,yugioh
451,451,Steam Gyroid,Fusion Monster,machine,0.5,0.44,0.44,True,yugioh
7806,7806,Steam Mephit,Neutral Evil,elemental,0.0625,0.2155325443786982,0.45,True,dd5
731,731,Steam Token,Token,aqua,,,,False,yugioh
3654,3654,Steamroid,Effect Monster,machine,0.3333333333333333,0.36,0.36,True,yugioh
206,206,Steel Cavalry of Dinon,Pendulum Effect Monster,dinosaur,0.3333333333333333,0.52,0.32,True,yugioh
2370,2370,Steel Ogre Grotto 1,Normal Monster,machine,0.4166666666666667,0.36,0.28,True,yugioh
1111,1111,Steel Scorpion,Effect Monster,machine,0.0833333333333333,0.06,0.05,True,yugioh
202,202,Steel Shell,Spell Card,equip,,,,False,yugioh
4327,4327,Steelswarm Caller,Effect Monster,fiend,0.3333333333333333,0.34,0.34,True,yugioh
6327,6327,Steelswarm Caucastag,Effect Monster,fiend,0.6666666666666666,0.56,0.56,True,yugioh
4422,4422,Steelswarm Cell,Effect Monster,fiend,0.0833333333333333,0.0,0.0,False,yugioh
2188,2188,Steelswarm Gatekeeper,Effect Monster,fiend,0.3333333333333333,0.38,0.3,True,yugioh
5069,5069,Steelswarm Genome,Effect Monster,fiend,0.1666666666666666,0.2,0.2,True,yugioh
4759,4759,Steelswarm Girastag,Effect Monster,fiend,0.5833333333333334,0.52,0.52,True,yugioh
5021,5021,Steelswarm Longhorn,Effect Monster,fiend,0.75,0.6,0.6,True,yugioh
1807,1807,Steelswarm Moth,Effect Monster,fiend,0.5,0.48,0.48,True,yugioh
3070,3070,Steelswarm Roach,XYZ Monster,fiend,0.3333333333333333,0.38,0.38,True,yugioh
2884,2884,Steelswarm Sting,Effect Monster,fiend,0.3333333333333333,0.37,0.37,True,yugioh
750,750,Stellarknight Constellar Diamond,XYZ Monster,wyrm,0.4166666666666667,0.54,0.54,True,yugioh
4614,4614,Stellarknight Delteros,XYZ Monster,warrior,0.3333333333333333,0.5,0.5,True,yugioh
3476,3476,Stellarknight Triverr,XYZ Monster,warrior,0.3333333333333333,0.5,0.42,True,yugioh
1857,1857,Stellarknight Zefraxciton,Pendulum Effect Monster,fiend,0.3333333333333333,0.38,0.38,True,yugioh
3399,3399,Stellarnova Alpha,Trap Card,counter,,,,False,yugioh
424,424,Stellarnova Wave,Trap Card,continuous,,,,False,yugioh
7029,7029,Stenvar,CombatWarrior2H,nord,0.998768472906404,0.0482858522452921,0.0694238647258781,True,skyrim
6570,6570,Stig Salt-Plank,CombatWarrior1H,nord,0.001231527093596,0.024142926122646,0.0694238647258781,False,skyrim
6313,6313,Stim-Pack,Spell Card,equip,,,,False,yugioh
5476,5476,Stinging Swordsman,Effect Monster,warrior,0.0833333333333333,0.12,0.06,True,yugioh
7807,7807,Stirge,Unaligned,beast,0.03125,0.2814792899408284,0.3633333333333333,True,dd5
3024,3024,Stoic Challenge,Spell Card,equip,,,,False,yugioh
4426,4426,Stoic of Prophecy,Effect Monster,spellcaster,0.0833333333333333,0.06,0.06,True,yugioh
5127,5127,Stone Armadiller,Normal Monster,rock,0.25,0.24,0.16,True,yugioh
5478,5478,Stone Dragon,Normal Monster,rock,0.5833333333333334,0.46,0.4,True,yugioh
5794,5794,Stone Ghost,Normal Monster,rock,0.3333333333333333,0.24,0.24,True,yugioh
7808,7808,Stone Giant,Neutral,giant,0.5625,0.4331952662721894,0.6733333333333333,True,dd5
7809,7809,Stone Golem,Unaligned,construct,0.25,0.4716568047337278,0.5900000000000001,True,dd5
1228,1228,Stone Ogre Grotto,Normal Monster,rock,0.4166666666666667,0.32,0.32,True,yugioh
2580,2580,Stone Statue of the Aztecs,Effect Monster,rock,0.3333333333333333,0.4,0.06,True,yugioh
5099,5099,Stop Defense,Spell Card,normal,,,,False,yugioh
1083,1083,Storm,Spell Card,normal,,,,False,yugioh
1306,1306,Storm Caller,Effect Monster,psychic,0.5,0.46,0.46,True,yugioh
7810,7810,Storm Giant,Chaotic Good,giant,0.5625,0.4901183431952662,0.7366666666666667,True,dd5
3178,3178,Storm Shooter,Effect Monster,winged beast,0.5833333333333334,0.46,0.46,True,yugioh
7258,7258,Stormcloak Guard,None,nord,0.998768472906404,0.0482858522452921,0.0694238647258781,True,skyrim
7429,7429,Stormcloak Soldier,None,nord,0.998768472906404,0.0391115403186866,0.0466965919986054,True,skyrim
478,478,Storming Mirror Force,Trap Card,normal,,,,False,yugioh
2356,2356,Storming Wynn,Effect Monster,spellcaster,0.3333333333333333,0.3,0.16,True,yugioh
7201,7201,Storn Crag-Strider,None,elder,0.0123152709359605,0.0632544664413326,0.1185147738167872,False,skyrim
2070,2070,Straight Flush,Trap Card,normal,,,,False,yugioh
4078,4078,Strategist of the Ice Barrier,Effect Monster,spellcaster,0.3333333333333333,0.32,0.32,True,yugioh
4936,4936,Stray Lambs,Spell Card,normal,,,,False,yugioh
2238,2238,"Stream, Dragon Ruler of Droplets",Effect Monster,dragon,0.3333333333333333,0.4,0.32,True,yugioh
1068,1068,Strength of Prophecy,Effect Monster,spellcaster,0.3333333333333333,0.3,0.3,True,yugioh
3340,3340,Strike Ninja,Effect Monster,warrior,0.3333333333333333,0.34,0.34,True,yugioh
2492,2492,Strike Slash,Trap Card,normal,,,,False,yugioh
486,486,Strike of the Monarchs,Spell Card,quick-play,,,,False,yugioh
1957,1957,Strong Wind Dragon,Effect Monster,dragon,0.5,0.48,0.48,True,yugioh
1937,1937,Stronghold Guardian,Effect Monster,warrior,0.3333333333333333,0.3,0.0,False,yugioh
1138,1138,Stronghold the Moving Fortress,Trap Card,continuous,,,,False,yugioh
5709,5709,Stuffed Animal,Normal Monster,warrior,0.25,0.24,0.24,True,yugioh
2810,2810,Stumbling,Spell Card,continuous,,,,False,yugioh
7166,7166,Stump,None,animals,0.0024630541871921,0.0101400289715113,0.0115052732502396,True,skyrim
6289,6289,Stygian Dirge,Trap Card,continuous,,,,False,yugioh
4138,4138,Stygian Security,Tuner Monster,fiend,0.0833333333333333,0.12,0.02,True,yugioh
1105,1105,Stygian Street Patrol,Effect Monster,fiend,0.3333333333333333,0.32,0.32,True,yugioh
6884,6884,Styrr,None,elder,0.0049261083743842,0.036214389183969,0.0790115924344112,False,skyrim
2442,2442,"Suanni, Fire of the Yang Zing",Effect Monster,wyrm,0.3333333333333333,0.38,0.38,True,yugioh
5164,5164,Submarine Frog,Effect Monster,aqua,0.1666666666666666,0.24,0.24,True,yugioh
423,423,Submersible Carrier Aero Shark,XYZ Monster,fish,0.25,0.38,0.38,True,yugioh
1693,1693,Substitoad,Effect Monster,aqua,0.0833333333333333,0.4,0.02,True,yugioh
2312,2312,Subterror Behemoth Burrowing,Trap Card,normal,,,,False,yugioh
5312,5312,Subterror Behemoth Stygokraken,Flip Effect Monster,sea serpent,0.4166666666666667,0.52,0.28,True,yugioh
3492,3492,Subterror Behemoth Umastryx,Flip Effect Monster,reptile,0.5833333333333334,0.54,0.4,True,yugioh
6500,6500,Subterror Final Battle,Trap Card,normal,,,,False,yugioh
3209,3209,Subterror Nemesis Archer,Effect Monster,fairy,0.25,0.32,0.32,True,yugioh
1373,1373,Subterror Nemesis Warrior,Effect Monster,warrior,0.3333333333333333,0.36,0.36,True,yugioh
565,565,Success Probability 0%,Trap Card,normal,,,,False,yugioh
7811,7811,Succubus,Neutral Evil,fiend (shapechanger),0.0625,0.3488165680473373,0.55,True,dd5
7812,7812,Succubus (Incubus),Neutral Evil,fiend (shapechanger),0.0625,0.3488165680473373,0.55,True,dd5
4504,4504,Succubus Knight,Normal Monster,warrior,0.4166666666666667,0.33,0.33,True,yugioh
7524,7524,Sulla Trebatius,CombatSpellsword,imperial,0.998768472906404,0.0724287783679381,0.161575002179029,False,skyrim
1500,1500,Summon Breaker,Spell Card,field,,,,False,yugioh
4511,4511,Summon Cloud,Spell Card,continuous,,,,False,yugioh
2408,2408,Summon Gate,Trap Card,continuous,,,,False,yugioh
1936,1936,Summon Limit,Trap Card,continuous,,,,False,yugioh
5683,5683,Summoned Skull,Normal Monster,fiend,0.5,0.5,0.5,True,yugioh
39,39,Summoner Monk,Effect Monster,spellcaster,0.3333333333333333,0.32,0.16,True,yugioh
1194,1194,Summoner of Illusions,Flip Effect Monster,spellcaster,0.25,0.18,0.16,True,yugioh
4996,4996,Summoning Curse,Spell Card,continuous,,,,False,yugioh
3229,3229,Sun Dragon Inti,Synchro Monster,dragon,0.6666666666666666,0.6,0.6,True,yugioh
849,849,Sunlight Unicorn,Effect Monster,beast,0.3333333333333333,0.36,0.36,True,yugioh
5923,5923,Sunny Pixie,Tuner Monster,spellcaster,0.0833333333333333,0.08,0.06,True,yugioh
3719,3719,Super Defense Robot Elephan,Effect Monster,machine,0.6666666666666666,0.5,0.28,True,yugioh
658,658,Super Defense Robot Lio,Effect Monster,machine,0.3333333333333333,0.32,0.24,True,yugioh
5772,5772,Super Defense Robot Monki,Effect Monster,machine,0.25,0.24,0.16,True,yugioh
2149,2149,Super Double Summon,Spell Card,quick-play,,,,False,yugioh
904,904,Super Hippo Carnival,Spell Card,quick-play,,,,False,yugioh
2400,2400,Super Junior Confrontation,Trap Card,normal,,,,False,yugioh
5322,5322,Super Koi Koi,Spell Card,normal,,,,False,yugioh
3940,3940,Super Polymerization,Spell Card,quick-play,,,,False,yugioh
4780,4780,Super Quantal Fairy Alphan,Effect Monster,fairy,0.0833333333333333,0.0,0.0,False,yugioh
957,957,Super Quantal Mech Beast Aeroboros,XYZ Monster,machine,0.3333333333333333,0.48,0.44,True,yugioh
4646,4646,Super Quantal Mech Beast Magnaliger,XYZ Monster,machine,0.4166666666666667,0.52,0.52,True,yugioh
857,857,Super Quantal Mech Ship Magnacarrier,Spell Card,field,,,,False,yugioh
3916,3916,Super Quantal Mech Sword - Magnaslayer,Trap Card,normal,,,,False,yugioh
1018,1018,Super Quantum Blue Layer,Effect Monster,psychic,0.25,0.4,0.24,True,yugioh
4878,4878,Super Quantum Red Layer,Effect Monster,warrior,0.4166666666666667,0.4,0.4,True,yugioh
2260,2260,Super Rejuvenation,Spell Card,quick-play,,,,False,yugioh
6105,6105,Super Robolady,Fusion Monster,machine,0.5,0.24,0.24,True,yugioh
115,115,Super Roboyarou,Fusion Monster,machine,0.5,0.24,0.24,True,yugioh
3963,3963,Super Rush Headlong,Spell Card,quick-play,,,,False,yugioh
2668,2668,Super Rush Recklessly,Trap Card,normal,,,,False,yugioh
2322,2322,Super Solar Nutrient,Spell Card,continuous,,,,False,yugioh
5913,5913,Super Soldier Rebirth,Trap Card,normal,,,,False,yugioh
1154,1154,Super Soldier Ritual,Spell Card,ritual,,,,False,yugioh
70,70,Super Soldier Shield,Trap Card,counter,,,,False,yugioh
6262,6262,Super Soldier Soul,Effect Monster,warrior,0.0833333333333333,0.0,0.0,False,yugioh
6503,6503,Super Vehicroid - Mobile Base,Fusion Monster,machine,0.8333333333333334,1.0,0.0,False,yugioh
329,329,Super Vehicroid - Stealth Union,Fusion Monster,machine,0.75,0.72,0.72,True,yugioh
2927,2927,Super Vehicroid Jumbo Drill,Fusion Monster,machine,0.6666666666666666,0.6,0.6,True,yugioh
2751,2751,Super War-Lion,Ritual Monster,beast,0.5833333333333334,0.46,0.46,True,yugioh
562,562,Super-Ancient Dinobeast,Effect Monster,dinosaur,0.6666666666666666,0.54,0.54,True,yugioh
1683,1683,Super-Electromagnetic Voltech Dragon,Effect Monster,thunder,0.4166666666666667,0.48,0.48,True,yugioh
436,436,Super-Nimble Mega Hamster,Flip Effect Monster,beast,0.3333333333333333,0.36,0.22,True,yugioh
5207,5207,Superalloy Beast Raptinus,Fusion Monster,dragon,0.6666666666666666,0.44,0.44,True,yugioh
5344,5344,Superdimensional Robot Galaxy Destroyer,XYZ Monster,machine,0.8333333333333334,1.0,1.0,True,yugioh
4636,4636,Superdreadnought Rail Cannon Gustav Max,XYZ Monster,machine,0.8333333333333334,0.6,0.6,True,yugioh
763,763,Superheavy Samurai Battleball,Tuner Monster,machine,0.1666666666666666,0.16,0.02,True,yugioh
267,267,Superheavy Samurai Big Benkei,Effect Monster,machine,0.6666666666666666,0.7,0.2,True,yugioh
2951,2951,Superheavy Samurai Big Waraji,Effect Monster,machine,0.4166666666666667,0.36,0.16,True,yugioh
643,643,Superheavy Samurai Blowtorch,Effect Monster,machine,0.0833333333333333,0.1,0.1,True,yugioh
3408,3408,Superheavy Samurai Blue Brawler,Effect Monster,machine,0.3333333333333333,0.4,0.0,False,yugioh
2800,2800,Superheavy Samurai Daihachi,Effect Monster,machine,0.3333333333333333,0.36,0.24,True,yugioh
2277,2277,Superheavy Samurai Flutist,Effect Monster,machine,0.25,0.2,0.1,True,yugioh
3504,3504,Superheavy Samurai General Jade,Pendulum Effect Monster,machine,0.6666666666666666,0.56,0.36,True,yugioh
5023,5023,Superheavy Samurai Gigagloves,Effect Monster,machine,0.25,0.2,0.02,True,yugioh
3373,3373,Superheavy Samurai Kabuto,Effect Monster,machine,0.3333333333333333,0.4,0.2,True,yugioh
6148,6148,Superheavy Samurai Ninja Sarutobi,Synchro Monster,machine,0.6666666666666666,0.56,0.4,True,yugioh
2988,2988,Superheavy Samurai Ogre Shutendoji,Synchro Monster,machine,0.5,0.5,0.1,True,yugioh
1272,1272,Superheavy Samurai Prepped Defense,Effect Monster,machine,0.25,0.42,0.02,True,yugioh
260,260,Superheavy Samurai Soulbang Cannon,Effect Monster,machine,0.25,0.2,0.2,True,yugioh
2257,2257,Superheavy Samurai Soulbeads,Effect Monster,machine,0.0833333333333333,0.0,0.0,False,yugioh
2897,2897,Superheavy Samurai Soulbuster Gauntlet,Effect Monster,machine,0.0833333333333333,0.08,0.0,False,yugioh
3250,3250,Superheavy Samurai Soulclaw,Effect Monster,machine,0.1666666666666666,0.1,0.1,True,yugioh
402,402,Superheavy Samurai Soulfire Suit,Effect Monster,machine,0.1666666666666666,0.16,0.16,True,yugioh
1193,1193,Superheavy Samurai Soulhorns,Effect Monster,machine,0.0833333333333333,0.06,0.0,False,yugioh
2532,2532,Superheavy Samurai Soulshield Wall,Effect Monster,machine,0.25,0.24,0.24,True,yugioh
6194,6194,Superheavy Samurai Swordsman,Effect Monster,machine,0.25,0.36,0.2,True,yugioh
1203,1203,Superheavy Samurai Thief,Effect Monster,machine,0.8333333333333334,0.2,0.2,True,yugioh
3352,3352,Superheavy Samurai Transporter,Effect Monster,machine,0.4166666666666667,0.36,0.24,True,yugioh
5196,5196,Superheavy Samurai Trumpeter,Tuner Monster,machine,0.1666666666666666,0.12,0.06,True,yugioh
47,47,Superheavy Samurai Warlord Susanowo,Synchro Monster,machine,0.8333333333333334,0.76,0.48,True,yugioh
5156,5156,Supersonic Skull Flame,Effect Monster,zombie,0.8333333333333334,0.52,0.52,True,yugioh
6452,6452,Supervise,Spell Card,equip,,,,False,yugioh
3607,3607,Supply,Flip Effect Monster,warrior,0.3333333333333333,0.26,0.26,True,yugioh
1464,1464,Supply Squad,Spell Card,continuous,,,,False,yugioh
3386,3386,Supporter in the Shadows,Normal Monster,warrior,0.25,0.2,0.2,True,yugioh
1730,1730,Supreme Arcanite Magician,Fusion Monster,spellcaster,0.8333333333333334,0.56,0.28,True,yugioh
6517,6517,Supreme King Dragon Dark Rebellion,XYZ Monster,dragon,0.3333333333333333,0.5,0.5,True,yugioh
2680,2680,Surface,Spell Card,normal,,,,False,yugioh
4751,4751,Survival Instinct,Trap Card,normal,,,,False,yugioh
4743,4743,Survival of the Fittest,Trap Card,normal,,,,False,yugioh
6489,6489,Survival's End,Trap Card,normal,,,,False,yugioh
3294,3294,Susa Soldier,Spirit Monster,thunder,0.3333333333333333,0.4,0.4,True,yugioh
7030,7030,Susanna the Wicked,None,nord,0.0049261083743842,0.0386286817962337,0.0766146605072779,False,skyrim
5634,5634,Suture Rebirth,Spell Card,normal,,,,False,yugioh
7016,7016,Suvaris Atheron,None,dark elf,0.0049261083743842,0.036214389183969,0.0833086376710537,False,skyrim
7430,7430,Svaknir,CombatWarrior1H,nord,0.9975369458128078,0.024142926122646,0.0694238647258781,True,skyrim
6765,6765,Svana Far-Shield,None,nord,0.0073891625615763,0.0439401255432158,0.0930279787326767,False,skyrim
6842,6842,Svari,None,nord,0.001231527093596,0.024142926122646,0.0239693192713326,False,skyrim
6198,6198,Svartalf of the Nordic Alfar,Tuner Monster,spellcaster,0.4166666666666667,0.32,0.28,True,yugioh
7173,7173,Sven,None,nord,0.9975369458128078,0.024142926122646,0.0694238647258781,False,skyrim
874,874,Swallow Flip,Trap Card,counter,,,,False,yugioh
6419,6419,Swallow's Nest,Spell Card,quick-play,,,,False,yugioh
3292,3292,Swamp Battleguard,Effect Monster,warrior,0.4166666666666667,0.36,0.36,True,yugioh
4098,4098,Swamp Mirrorer,Trap Card,continuous,,,,False,yugioh
7288,7288,Swanhvir,None,nord,0.0049261083743842,0.036214389183969,0.0833086376710537,False,skyrim
740,740,Swap Frog,Effect Monster,aqua,0.1666666666666666,0.2,0.2,True,yugioh
7813,7813,Swarm of Bats,Unaligned,swarm of tiny beasts,0.0625,0.2562721893491124,0.24,True,dd5
7814,7814,Swarm of Beetles,Unaligned,swarm of tiny beasts,0.0625,0.2562721893491124,0.4066666666666666,True,dd5
