,name,type,kind,development_stage,vitality,attack,harmful,universe
7297,Feran Sadri,None,Dark Elf,0.9987684729064039,0.024142926122646065,0.06942386472587815,True,skyrim
7298,Fura Bloodmouth,TrainerTwoHandedMaster,Nord,0.9987684729064039,0.024142926122646065,0.06942386472587815,True,skyrim
7299,Garan Marethi,TrainerDestructionExpert,Dark Elf,0.9987684729064039,0.024142926122646065,0.06942386472587815,True,skyrim
7300,Hestla,None,Nord,0.9987684729064039,0.024142926122646065,0.06942386472587815,True,skyrim
7301,Lord Harkon,None,Nord,0.9987684729064039,0.12071463061323032,0.16033295563496905,True,skyrim
7302,Modhna,TrainerTwoHandedMaster,Breton,0.9987684729064039,0.024142926122646065,0.06942386472587815,True,skyrim
7303,Namasur,TrainerDestructionExpert,Redguard,0.9987684729064039,0.024142926122646065,0.06942386472587815,True,skyrim
7304,Orthjolf,None,Nord,0.9987684729064039,0.024142926122646065,0.06942386472587815,True,skyrim
7305,Rargal Thrallmaster,None,Nord,0.9987684729064039,0.024142926122646065,0.06942386472587815,True,skyrim
7306,Ronthil,None,Wood Elf,0.9987684729064039,0.024142926122646065,0.06942386472587815,True,skyrim
7307,Salonia Caelia,None,Imperial,0.9987684729064039,0.07242877836793819,0.1148784101804236,True,skyrim
7308,Stalf,None,Nord,0.9987684729064039,0.07242877836793819,0.1148784101804236,True,skyrim
7309,Vingalmo,None,High Elf,0.9987684729064039,0.024142926122646065,0.06942386472587815,True,skyrim
7310,CuSith,None,Animals,0.006157635467980296,0.05842588121680348,0.05465004793863854,True,skyrim
7311,Garmr,None,Animals,0.006157635467980296,0.05842588121680348,0.05465004793863854,True,skyrim
7312,Watchman,None,Elder,0.0012315270935960591,0.024142926122646065,0.06942386472587815,False,skyrim
7313,Vampire Cattle,None,Nord,0.0012315270935960591,0.024142926122646065,0.06942386472587815,False,skyrim
7314,Aeri,None,Nord,0.007389162561576354,0.04394012554321584,0.09302797873267671,False,skyrim
7315,Ennodius Papius,None,Imperial,0.007389162561576354,0.04394012554321584,0.09302797873267671,False,skyrim
7316,Kodrir,None,Nord,0.007389162561576354,0.04394012554321584,0.09302797873267671,False,skyrim
7317,Leifur,None,Nord,0.007389162561576354,0.04394012554321584,0.09302797873267671,False,skyrim
7318,Froki Whetted-Blade,None,Elder,0.9987684729064039,0.024142926122646065,0.06942386472587815,False,skyrim
7319,Hern,None,Nord,0.012315270935960592,0.1086431675519073,0.11107818356140503,False,skyrim
7320,Hert,None,Nord,0.012315270935960592,0.06035731530661516,0.11107818356140503,False,skyrim
7321,Keeper Carcette,Vigilant1hMeleeClass,Breton,0.9987684729064039,0.036214389183969097,0.09215113745315087,True,skyrim
7322,Gralnach,None,Nord,0.0012315270935960591,0.024142926122646065,0.023969319271332695,False,skyrim
7323,Grosta,None,Nord,0.009852216748768473,0.0521487204249155,0.10183822888520874,False,skyrim
7324,Rift Guard,None,Nord,0.9987684729064039,0.04828585224529213,0.06942386472587815,True,skyrim
7325,Markus,CombatWarrior1H,Nord,0.007389162561576354,0.0521487204249155,0.07757343327813127,False,skyrim
7326,Oriella,None,Nord,0.9975369458128078,0.039111540318686626,0.09063104680554344,False,skyrim
7327,Arngeir,None,Elder,0.18472906403940886,0.6238532110091743,0.5454545454545454,False,skyrim
7328,Borri,None,Elder,0.12315270935960591,0.4225012071463061,0.3858188791074697,False,skyrim
7329,Einarth,None,Elder,0.11083743842364532,0.38242394978271366,0.3536999912838839,False,skyrim
7330,Wulfgar,None,Elder,0.12315270935960591,0.4225012071463061,0.3858188791074697,False,skyrim
7331,Gunjar,CombatWarrior1H,Nord,0.007389162561576354,0.0521487204249155,0.07757343327813127,False,skyrim
7332,Llewellyn the Nightingale,None,Nord,0.9975369458128078,0.039111540318686626,0.09063104680554344,False,skyrim
7333,Curwe,None,High Elf,0.007389162561576354,0.04394012554321584,0.09302797873267671,False,skyrim
7334,Vantus Loreius,None,Imperial,0.007389162561576354,0.04394012554321584,0.09302797873267671,False,skyrim
7335,Gilfre,None,Imperial,0.0049261083743842365,0.036214389183969097,0.08330863767105377,False,skyrim
7336,Balagog gro-Nolob,None,Orc,0.007389162561576354,0.0004828585224529213,0.0814085243615445,False,skyrim
7337,Fultheim,CombatWarrior1H,Nord,0.0049261083743842365,0.04104297440849831,0.07421772858014469,True,skyrim
7338,Hadring,CombatWarrior1H,Nord,0.0049261083743842365,0.04104297440849831,0.07421772858014469,False,skyrim
7339,Eydis,None,Nord,0.007389162561576354,0.04394012554321584,0.09302797873267671,False,skyrim
7340,Ghost of Old Hroldan,CombatWarrior2H,Nord,0.03078817733990148,0.15934331240946403,0.10777477556001046,False,skyrim
7341,Leontius Salvius,None,Imperial,0.007389162561576354,0.04394012554321584,0.09302797873267671,False,skyrim
7342,Skuli,None,Nord,0.0049261083743842365,0.031385803959439885,0.038350910834132314,False,skyrim
7343,Aduri Sarethi,None,Dark Elf,0.007389162561576354,0.04394012554321584,0.09302797873267671,False,skyrim
7344,Avrusa Sarethi,VendorApothecary,Dark Elf,0.9987684729064039,0.024142926122646065,0.06942386472587815,False,skyrim
7345,Imperial Soldier,CombatWarrior1H,Nord,0.0012315270935960591,0.024142926122646065,0.06942386472587815,True,skyrim
7346,Perth,None,Breton,0.007389162561576354,0.04394012554321584,0.09302797873267671,False,skyrim
7347,Tuthul,None,Breton,0.007389162561576354,0.04394012554321584,0.09302797873267671,False,skyrim
7348,Gissur,None,Nord,0.0049261083743842365,0.036214389183969097,0.08330863767105377,False,skyrim
7349,Razelan,None,Redguard,0.0049261083743842365,0.036214389183969097,0.08330863767105377,False,skyrim
7350,Rulindil,CombatSorcerer,High Elf,0.9987684729064039,0.024142926122646065,0.06942386472587815,True,skyrim
7351,Tsavani,None,Khajiit,0.0049261083743842365,0.036214389183969097,0.08330863767105377,False,skyrim
7352,Angvid,CombatWarrior1H,Nord,0.0049261083743842365,0.04104297440849831,0.07421772858014469,False,skyrim
7353,Badnir,CombatWarrior1H,Nord,0.0012315270935960591,0.024142926122646065,0.06942386472587815,False,skyrim
7354,Gunding,CombatWarrior1H,Nord,0.0049261083743842365,0.04104297440849831,0.07421772858014469,False,skyrim
7355,Thorgar,CombatWarrior1H,Nord,0.0049261083743842365,0.04104297440849831,0.07421772858014469,False,skyrim
7356,Engar,CombatWarrior1H,Nord,0.007389162561576354,0.0521487204249155,0.07757343327813127,False,skyrim
7357,Sonir,None,Nord,0.9975369458128078,0.039111540318686626,0.09063104680554344,False,skyrim
7358,Adventurer,None,Radiant,0.0012315270935960591,0.016900048285852245,0.0562843197071385,True,skyrim
7359,Garuk Windrime,None,Nord,0.0012315270935960591,0.016900048285852245,0.0562843197071385,True,skyrim
7360,Haknir Death-Brand (ghost),None,Nord,0.9987684729064039,0.47271849348140993,0.14420814085243616,True,skyrim
7361,Thalin Ebonhand,None,Nord,0.0012315270935960591,0.016900048285852245,0.1148784101804236,False,skyrim
7362,Bradyn,EncClassBanditMelee,Dark Elf,0.0012315270935960591,0.0,0.022727272727272728,False,skyrim
7363,Kolbjorn Guard,EncClassBanditMelee,Nord,0.006157635467980296,0.0,,True,skyrim
7364,Miner,EncClassBanditMelee,Dark Elf,0.0012315270935960591,0.0,,False,skyrim
7365,Mireli,EncClassBanditMelee,Dark Elf,0.0012315270935960591,0.0,,False,skyrim
7366,Ralis Sedarys,None,Dark Elf,0.9987684729064039,0.08498309995171414,0.13375577442691536,False,skyrim
7367,Merilar Rendas,CombatSorcerer,Dark Elf,0.9987684729064039,0.024142926122646065,0.06942386472587815,True,skyrim
7368,Servos Rendas,None,Dark Elf,0.0012315270935960591,0.0,,True,skyrim
7369,Benkum,None,Nord,0.0012315270935960591,0.024142926122646065,0.06942386472587815,False,skyrim
7370,Hjalfar,None,Nord,0.009852216748768473,0.061323032351521006,0.08284668351782445,False,skyrim
7371,Liesl,None,Nord,0.0012315270935960591,0.024142926122646065,0.06942386472587815,False,skyrim
7372,Palevius Lex,None,Elder,0.0012315270935960591,0.024142926122646065,0.06942386472587815,False,skyrim
7373,Sacrifice,None,Breton,0.0012315270935960591,0.0,,False,skyrim
7374,Hermaeus Mora,None,Orc,0.0012315270935960591,0.024142926122646065,0.06942386472587815,True,skyrim
7375,Miraak,None,Nord,0.9987684729064039,0.3606953162723322,0.5042308027542927,True,skyrim
7376,Ahjisi,None,Khajiit,0.0012315270935960591,0.016900048285852245,0.0562843197071385,True,skyrim
7377,Batum gra-Bar,None,Orc,0.0012315270935960591,0.0,,True,skyrim
7378,Eriana,None,Redguard,0.0012315270935960591,0.016900048285852245,0.0562843197071385,True,skyrim
7379,Heratar,None,Nord,0.0012315270935960591,0.016900048285852245,0.0562843197071385,True,skyrim
7380,Hoddreid,None,Nord,0.006157635467980296,0.0,,True,skyrim
7381,J'Kier,CombatWarrior1H,Khajiit,0.0012315270935960591,0.0004828585224529213,0.06942386472587815,True,skyrim
7382,Ma'tasarr,None,Khajiit,0.0012315270935960591,0.0,,True,skyrim
7383,Ra'kheran,None,Khajiit,0.0012315270935960591,0.016900048285852245,0.0562843197071385,True,skyrim
7384,Rissing,None,Nord,0.0012315270935960591,0.016900048285852245,0.0562843197071385,True,skyrim
7385,Torkild the Fearsome,None,Nord,0.0012315270935960591,0.016900048285852245,0.0562843197071385,True,skyrim
7386,Tsrasuna,None,Khajiit,0.0012315270935960591,0.016900048285852245,0.0562843197071385,True,skyrim
7387,Yar gro-Gatuk,None,Orc,0.0012315270935960591,0.016900048285852245,0.0562843197071385,True,skyrim
7388,Esmond Tyne,EncClassBanditMelee,Breton,0.9987684729064039,0.0,0.045454545454545456,False,skyrim
7389,Alvide,None,Nord,0.0012315270935960591,0.024142926122646065,0.06942386472587815,False,skyrim
7390,Barknar,None,Nord,0.0012315270935960591,0.024142926122646065,0.06942386472587815,False,skyrim
7391,Jayri,None,Redguard,0.0012315270935960591,0.024142926122646065,0.06942386472587815,False,skyrim
7392,Ollrod,None,Nord,0.9987684729064039,0.024142926122646065,0.06942386472587815,True,skyrim
7393,Sern,None,Elder,0.0012315270935960591,0.024142926122646065,0.06942386472587815,False,skyrim
7394,Tilde,None,Nord,0.9987684729064039,0.024142926122646065,0.06942386472587815,True,skyrim
7395,Vori,None,Nord,0.9987684729064039,0.024142926122646065,0.06942386472587815,True,skyrim
7396,Eydis,EncClassBanditMelee,Nord,0.03078817733990148,0.0,0.045454545454545456,True,skyrim
7397,Ulyn,None,Dark Elf,0.0012315270935960591,0.0,,True,skyrim
7398,Arch-Curate Vyrthur,None,Snow Elf,0.9987684729064039,0.14485755673587639,0.16033295563496905,False,skyrim
7399,Prelate Athring,None,Snow Elf,0.9987684729064039,0.024142926122646065,0.06942386472587815,False,skyrim
7400,Prelate Celegriath,None,Snow Elf,0.9987684729064039,0.024142926122646065,0.06942386472587815,False,skyrim
7401,Prelate Edhelbor,None,Snow Elf,0.9987684729064039,0.024142926122646065,0.06942386472587815,False,skyrim
7402,Prelate Nirilor,None,Snow Elf,0.9987684729064039,0.024142926122646065,0.06942386472587815,False,skyrim
7403,Prelate Sidanyis,None,Snow Elf,0.9987684729064039,0.024142926122646065,0.06942386472587815,False,skyrim
7404,Akar,EncClassWerewolf,Nord,0.9975369458128078,0.06760019314340898,0.09099625207007758,True,skyrim
7405,Hjordis,EncClassWerewolf,Nord,0.9975369458128078,0.06760019314340898,0.09099625207007758,True,skyrim
7406,Majni,EncClassWerewolf,Nord,0.9987684729064039,0.06760019314340898,0.09099625207007758,True,skyrim
7407,Rakel,EncClassWerewolf,Nord,0.9975369458128078,0.06760019314340898,0.09099625207007758,True,skyrim
7408,Saden,None,Dark Elf,0.0012315270935960591,0.0,,True,skyrim
7409,Bjornolfr,None,Nord,0.0012315270935960591,0.0,0.045454545454545456,False,skyrim
7410,Raleth Eldri,CombatMageConjurer,Dark Elf,0.0012315270935960591,0.0,,True,skyrim
7411,Captain Avidius,None,Redguard,0.0012315270935960591,0.024142926122646065,0.06942386472587815,False,skyrim
7412,Emperor Titus Mede II,CombatAssassin,Imperial,0.0012315270935960591,0.0004828585224529213,0.06942386472587815,False,skyrim
7413,Lieutenant Salvarus,None,Imperial,0.0012315270935960591,0.024142926122646065,0.06942386472587815,False,skyrim
7414,Sailor,None,Nord,0.0012315270935960591,0.004828585224529213,0.034711932362939076,True,skyrim
7415,Ancarion,None,High Elf,0.02832512315270936,0.21632061805890873,0.28033295563496907,True,skyrim
7416,Thalmor,None,High Elf,0.0049261083743842365,0.061323032351521006,0.08063104680554345,True,skyrim
7417,Falas Selvayn,None,Dark Elf,0.9987684729064039,0.024142926122646065,0.06942386472587815,False,skyrim
7418,Erlendr,CombatWarrior1H,Nord,0.03694581280788178,0.18734910671173347,0.11592434411226357,True,skyrim
7419,Felldir the Old,CombatWarrior1H,Nord,0.03694581280788178,0.18734910671173347,0.11592434411226357,True,skyrim
7420,Gormlaith Golden-Hilt,CombatWarrior1H,Nord,0.03694581280788178,0.18734910671173347,0.11592434411226357,True,skyrim
7421,Hakon One-Eye,CombatWarrior1H,Nord,0.03694581280788178,0.18734910671173347,0.11592434411226357,True,skyrim
7422,Hunroor,CombatWarrior1H,Nord,0.03694581280788178,0.18734910671173347,0.11592434411226357,True,skyrim
7423,Jurgen Windcaller,CombatWarrior1H,Nord,0.03694581280788178,0.18734910671173347,0.11592434411226357,True,skyrim
7424,Nikulas,CombatWarrior1H,Nord,0.03694581280788178,0.18734910671173347,0.11592434411226357,True,skyrim
7425,Olaf One-Eye,CombatWarrior1H,Nord,0.03694581280788178,0.18734910671173347,0.11592434411226357,True,skyrim
7426,Ulfgar the Unending,CombatWarrior1H,Nord,0.03694581280788178,0.18734910671173347,0.11592434411226357,True,skyrim
7427,Ysgramor,None,Nord,0.06157635467980296,0.22114920328343796,0.29622505011766753,True,skyrim
7428,High King Torygg,None,Nord,0.0012315270935960591,0.024142926122646065,0.06942386472587815,False,skyrim
7429,Stormcloak Soldier,None,Nord,0.9987684729064039,0.039111540318686626,0.04669659199860542,True,skyrim
7430,Svaknir,CombatWarrior1H,Nord,0.9975369458128078,0.024142926122646065,0.06942386472587815,True,skyrim
7431,Tsun,None,Nord,0.9987684729064039,0.12071463061323032,0.06942386472587815,True,skyrim
7432,Ri'saad,None,Khajiit,0.006157635467980296,0.07242877836793819,0.06942386472587815,False,skyrim
7433,Khayla,TrainerSneakJourneyman,Khajiit,0.012315270935960592,0.024142926122646065,0.06942386472587815,False,skyrim
7434,Atahbah,None,Khajiit,0.006157635467980296,0.04007725736359247,0.08795345594003312,False,skyrim
7435,Ma'randru-jo,CombatMageElemental,Khajiit,0.0049261083743842365,0.036214389183969097,0.08760568290769633,False,skyrim
7436,Ahkari,None,Khajiit,0.006157635467980296,0.04007725736359247,0.08795345594003312,False,skyrim
7437,Dro'marash,TrainerSpeechcraftJourneyman,Khajiit,0.012315270935960592,0.0748430709802028,0.08380545628867778,False,skyrim
7438,Kharjo,CombatWarrior1H,Khajiit,0.9987684729064039,0.024142926122646065,0.06942386472587815,False,skyrim
7439,Zaynabi,CombatScout,Khajiit,0.006157635467980296,0.024142926122646065,0.06942386472587815,False,skyrim
7440,Ma'dran,None,Khajiit,0.0049261083743842365,0.036214389183969097,0.08330863767105377,False,skyrim
7441,Ma'jhad,TrainerLockpickExpert,Khajiit,0.006157635467980296,0.024142926122646065,0.06942386472587815,False,skyrim
7442,Ra'zhinda,TrainerLockpickExpert,Khajiit,0.012315270935960592,0.024142926122646065,0.06942386472587815,False,skyrim
7443,Agent Lorcalin,None,High Elf,0.017241379310344827,0.15306615161757606,0.23124204654405997,True,skyrim
7444,Agrane Peryval,CombatWarrior1H,Breton,0.0049261083743842365,0.04104297440849831,0.11967227403469015,False,skyrim
7445,Alain Dufont,None,Breton,0.0049261083743842365,0.036214389183969097,0.08330863767105377,True,skyrim
7446,Alea Quintus,CombatWarrior1H,Nord,0.0012315270935960591,0.0004828585224529213,0.06942386472587815,False,skyrim
7447,Amaund Motierre,None,Breton,0.0049261083743842365,0.035248672139063256,0.08555652401289986,False,skyrim
7448,Angi,None,Nord,0.012315270935960592,0.07242877836793819,0.06942386472587815,False,skyrim
7449,Anise,CombatMageConjurer,Elder,0.0012315270935960591,0.024142926122646065,0.10289375054475726,False,skyrim
7450,Anska,None,Nord,0.0012315270935960591,0.016900048285852245,0.1148784101804236,True,skyrim
7451,Aranea Ienith,CombatMageElemental,Dark Elf,0.9987684729064039,0.04442298406566876,0.1448784101804236,True,skyrim
7452,Aringoth,None,High Elf,0.9987684729064039,0.024142926122646065,0.06942386472587815,False,skyrim
7453,Arondil,CombatMageConjurer,High Elf,0.008620689655172414,0.08450024142926123,0.1847119323629391,True,skyrim
7454,Arvel the Swift,CombatThief,Dark Elf,0.0012315270935960591,0.012071463061323033,0.06942386472587815,False,skyrim
7455,Asta,None,Nord,0.9975369458128078,0.016900048285852245,0.034711932362939076,False,skyrim
7456,Bashnag,CombatMageConjurer,Orc,0.0012315270935960591,0.024142926122646065,0.10289375054475726,True,skyrim
7457,Beem-Ja,CombatSorcerer,Argonian,0.9987684729064039,0.024142926122646065,0.15553909178070252,True,skyrim
7458,Brandish,None,Breton,0.0012315270935960591,0.016900048285852245,0.1148784101804236,False,skyrim
7459,The Caller,CombatMageElemental,High Elf,0.008620689655172414,0.08450024142926123,0.1847119323629391,True,skyrim
7460,Captain Hargar,None,Nord,0.0012315270935960591,0.016900048285852245,0.0562843197071385,True,skyrim
7461,Captain Valmir (Imperial),None,High Elf,0.0049261083743842365,0.061323032351521006,0.08063104680554345,True,skyrim
7462,Champion of Boethiah,None,Dark Elf,0.008620689655172414,0.05021728633510381,0.1209640024405125,True,skyrim
7463,Christer,None,Nord,0.0012315270935960591,0.024142926122646065,0.06942386472587815,False,skyrim
7464,Deekus,CombatAssassin,Argonian,0.0049261083743842365,0.036214389183969097,0.0811601150527325,False,skyrim
7465,Drelas,CombatMageElemental,Dark Elf,0.0012315270935960591,0.024142926122646065,0.10289375054475726,True,skyrim
7466,Ebony Warrior,None,Redguard,0.09852216748768473,1.0,0.4017693715680293,True,skyrim
7467,Eisa Blackthorn,None,Nord,0.007389162561576354,0.0748430709802028,0.06826897934280485,True,skyrim
7468,Estormo,CombatMageElemental,High Elf,0.9987684729064039,0.024142926122646065,0.16033295563496905,False,skyrim
7469,Fjola,None,Nord,0.9987684729064039,0.01834862385321101,0.06750631918417153,True,skyrim
7470,Fultheim the Fearless,CombatWarrior1H,Nord,0.0012315270935960591,0.0004828585224529213,0.06942386472587815,False,skyrim
7471,Gallus,CombatThief,Imperial,0.01847290640394089,,,False,skyrim
7472,Gavros Plinius,CombatSorcerer,Imperial,0.0049261083743842365,0.036214389183969097,0.08545716028937506,False,skyrim
